,id,timestamp,lat,lon,destination,pattern_id,pattern_distance,trip_id
1190,6119,20191204 19:55:53,40.42096165248326,-79.88574611118861,Braddock,6914,48397,6767
1202,3311,20191204 19:55:54,40.44085333333334,-80.00051333333333,Braddock,6777,67,6773
1204,6237,20191204 19:56:03,40.405460357666016,-79.8617935180664,Downtown,6898,4923,5847
1206,3255,20191204 19:56:01,40.44103113810221,-80.00116030375163,Downtown,6912,72911,5766
1213,6237,20191204 19:56:04,40.40549087524414,-79.86174774169922,Downtown,6898,4923,5847
1223,3206,20191204 19:56:11,40.4444224617698,-79.94873532381925,Downtown,6912,53221,5768
1225,6118,20191204 19:56:09,40.438012877507,-79.9195785522461,Braddock,6914,26271,6771
1228,6439,20191204 19:56:10,40.40727904036238,-79.87544827847867,Braddock Hills Shopping Ctr,6776,47996,6769
1229,3311,20191204 19:56:13,40.4404182434082,-79.99954223632812,Braddock,6777,405,6773
1230,6342,20191204 19:56:09,40.42891272851976,-79.89181634935282,Downtown,6806,14287,5846
1233,3255,20191204 19:56:18,40.440868640768116,-80.00073163262729,Downtown,6912,73026,5766
1243,6118,20191204 19:56:21,40.438031703867814,-79.91914903356674,Braddock,6914,26447,6771
1244,6119,20191204 19:56:23,40.42028693547324,-79.88474988180494,Braddock,6914,48799,6767
1245,3308,20191204 19:56:21,40.44039468204274,-79.99464910170612,Downtown,6774,57980,5767
1252,6118,20191204 19:56:27,40.43803024291992,-79.918374078924,Braddock,6914,26657,6771
1253,6119,20191204 19:56:29,40.41995332047746,-79.88484913594014,Braddock,6914,48974,6767
1258,6237,20191204 19:56:34,40.40695571899414,-79.86383819580078,Downtown,6898,5760,5847
1263,3308,20191204 19:56:34,40.44040604888416,-79.99480900998975,Downtown,6774,58036,5767
1264,6439,20191204 19:56:35,40.406131744384766,-79.87341928482056,Braddock Hills Shopping Ctr,6776,48755,6769
1267,6237,20191204 19:56:42,40.40739440917969,-79.86444854736328,Downtown,6898,6016,5847
1275,6342,20191204 19:56:41,40.43064880371094,-79.89249420166016,Downtown,6806,14919,5846
1284,6342,20191204 19:56:45,40.43088388442993,-79.89264106750488,Downtown,6806,15032,5846
1286,3206,20191204 19:56:50,40.443999195098876,-79.95040187835693,Downtown,6912,53758,5768
1287,3255,20191204 19:56:49,40.44083023071289,-80.0006332397461,Braddock,6914,31,6775
1288,6118,20191204 19:56:51,40.43803024291992,-79.91698514498196,Braddock,6914,27072,6771
1301,3311,20191204 19:56:58,40.44010979788644,-79.99870845249721,Braddock,6777,680,6773
1303,6237,20191204 19:57:01,40.408714294433594,-79.86605834960938,Downtown,6898,6693,5847
1312,6237,20191204 19:57:08,40.4091911315918,-79.86662292480469,Downtown,6898,6921,5847
1314,3255,20191204 19:57:11,40.440399169921875,-79.9994888305664,Braddock,6914,417,6775
1318,6439,20191204 19:57:06,40.40526955814685,-79.87188953464315,Braddock Hills Shopping Ctr,6776,49306,6769
1321,6237,20191204 19:57:17,40.40921401977539,-79.86659240722656,Downtown,6898,6921,5847
1326,3308,20191204 19:57:17,40.44100856781006,-79.99654897054036,Downtown,6774,58593,5767
1329,6342,20191204 19:57:16,40.432500777706025,-79.89380670362904,Downtown,6806,15779,5846
1331,3206,20191204 19:57:20,40.443999195098876,-79.95040187835693,Downtown,6912,53758,5768
1333,6118,20191204 19:57:22,40.43800354003906,-79.91637420654297,Braddock,6914,27188,6771
1336,6439,20191204 19:57:24,40.40500445482208,-79.87141678972942,Braddock Hills Shopping Ctr,6776,49479,6769
1339,6237,20191204 19:57:28,40.40937361425283,-79.86683935048629,Downtown,6898,7020,5847
1343,6119,20191204 19:57:29,40.418046248586556,-79.88250571803043,Braddock,6914,50080,6767
1344,3308,20191204 19:57:29,40.44109797477722,-79.99679501851399,Downtown,6774,58668,5767
1345,6439,20191204 19:57:26,40.4049434964619,-79.87130204458086,Braddock Hills Shopping Ctr,6776,49517,6769
1352,6119,20191204 19:57:30,40.41800187763415,-79.88243263646176,Braddock,6914,50106,6767
1360,6118,20191204 19:57:36,40.43803024291992,-79.91628633226667,Braddock,6914,27288,6771
1368,3255,20191204 19:57:42,40.4398193359375,-79.99793243408203,Braddock,6914,937,6775
1371,3308,20191204 19:57:40,40.441280868818176,-79.99729113308888,Downtown,6774,58826,5767
1373,3311,20191204 19:57:42,40.43939825204703,-79.99681854248047,Braddock,6777,1237,6773
1376,3206,20191204 19:57:51,40.446024831136064,-79.95169016520182,Downtown,6912,54649,5768
1383,6342,20191204 19:57:47,40.432768750546586,-79.8939998114287,Downtown,6806,15894,5846
1390,6439,20191204 19:57:56,40.40399379114951,-79.86964785668158,Braddock Hills Shopping Ctr,6776,50095,6769
1397,6119,20191204 19:58:00,40.4168580862192,-79.88049903282753,Braddock,6914,50847,6767
1398,3308,20191204 19:58:03,40.441626597259,-79.99819868702,Downtown,6774,59149,5767
1405,6118,20191204 19:58:07,40.43803024291992,-79.91334357628456,Braddock,6914,28087,6771
1410,6342,20191204 19:58:08,40.43418767896749,-79.8950263847739,Downtown,6806,16503,5846
1411,6237,20191204 19:58:14,40.41170645541832,-79.86964754198418,Downtown,6898,8206,5847
1416,3308,20191204 19:58:15,40.44169784804522,-79.99838295629469,Downtown,6774,59206,5767
1417,6439,20191204 19:58:13,40.40375917349289,-79.86924014874359,Braddock Hills Shopping Ctr,6776,50217,6769
1418,3311,20191204 19:58:13,40.439024686813354,-79.99583292007446,Braddock,6777,1548,6773
1429,6237,20191204 19:58:20,40.411972339336685,-79.86995110144981,Downtown,6898,8323,5847
1430,3206,20191204 19:58:22,40.4464111328125,-79.95201873779297,Downtown,6912,54927,5768
1442,6119,20191204 19:58:31,40.41591102846207,-79.87888508458292,Braddock,6914,51389,6767
1444,6439,20191204 19:58:35,40.40379874650822,-79.86789383999137,Braddock Hills Shopping Ctr,6776,50777,6769
1446,6342,20191204 19:58:29,40.43582101595604,-79.89598458500232,Downtown,6806,17193,5846
1450,6118,20191204 19:58:37,40.438011169433594,-79.9116764775029,Braddock,6914,28579,6771
1458,3255,20191204 19:58:43,40.4398193359375,-79.99793243408203,Braddock,6914,937,6775
1463,3311,20191204 19:58:42,40.43897936421056,-79.99569209929436,Braddock,6777,1601,6773
1465,6237,20191204 19:58:49,40.413594862994024,-79.87150065104167,Downtown,6898,9126,5847
1470,3308,20191204 19:58:46,40.44182069422835,-79.99869007175252,Downtown,6774,59303,5767
1475,3206,20191204 19:58:52,40.44589641176421,-79.95273932095232,Downtown,6912,55208,5768
1480,6439,20191204 19:58:51,40.40428161621094,-79.86688995361328,Braddock Hills Shopping Ctr,6776,51124,6769
1487,6119,20191204 19:58:57,40.41570260184152,-79.8784430367606,Braddock,6914,51556,6767
1490,3311,20191204 19:58:56,40.43894627888997,-79.9947296142578,Braddock,6777,1868,6773
1491,6342,20191204 19:58:59,40.43706130981445,-79.89650497436523,Downtown,6806,17721,5846
1492,6237,20191204 19:59:02,40.41435651425962,-79.87285387957537,Downtown,6898,9608,5847
1493,3206,20191204 19:59:02,40.44553184509277,-79.95326381259494,Downtown,6912,55433,5768
1496,6119,20191204 19:59:04,40.41549713380875,-79.87775076589277,Braddock,6914,51744,6767
1503,6118,20191204 19:59:08,40.43814942331025,-79.90499565818094,Braddock,6914,30445,6771
1509,6237,20191204 19:59:20,40.41484069824219,-79.87425885881696,Downtown,6898,10039,5847
1529,3308,20191204 19:59:28,40.44227813462079,-80.00046409994869,Downtown,6774,59907,5767
1530,6439,20191204 19:59:28,40.405635833740234,-79.86360626220703,Braddock Hills Shopping Ctr,6776,52155,6769
1532,6342,20191204 19:59:27,40.439185687473845,-79.89744785853794,Downtown,6806,18565,5846
1533,6237,20191204 19:59:35,40.415286763509116,-79.87562764485678,Downtown,6898,10508,5847
1534,3206,20191204 19:59:32,40.44425957543509,-79.95504883357457,Downtown,6912,56169,5768
1535,3255,20191204 19:59:31,40.439033333333334,-79.99542833333334,Braddock,6914,1726,6775
1537,6119,20191204 19:59:35,40.4154579856179,-79.87734153053977,Braddock,6914,51909,6767
1539,6439,20191204 19:59:33,40.4056982421875,-79.86345932006836,Braddock Hills Shopping Ctr,6776,52246,6769
1540,3311,20191204 19:59:33,40.43837154612822,-79.99451401654412,Braddock,6777,2135,6773
1544,3255,20191204 19:59:41,40.43906166666667,-79.99564,Braddock,6914,1726,6775
1545,6118,20191204 19:59:40,40.439555499018454,-79.89934306242029,Braddock,6914,32136,6771
1561,3206,20191204 19:59:49,40.44401754984042,-79.95538348686404,Downtown,6912,56282,5768
1565,3308,20191204 19:59:49,40.44224035739899,-80.00060105323792,Downtown,6774,59947,5767
1569,6237,20191204 19:59:55,40.415388425191246,-79.87648455301921,Downtown,6898,10780,5847
1571,3255,20191204 19:59:52,40.438968658447266,-79.99562072753906,Braddock,6914,1726,6775
1573,6119,20191204 19:59:56,40.415398597717285,-79.87660026550293,Braddock,6914,52109,6767
1578,6237,20191204 20:00:03,40.415455602830455,-79.87734923824188,Downtown,6898,11037,5847
1579,3206,20191204 20:00:01,40.44352370042067,-79.95606419489934,Downtown,6912,56544,5768
1585,3311,20191204 20:00:03,40.43804168701172,-79.9941635131836,Braddock,6777,2280,6773
1586,6342,20191204 20:00:03,40.43956914937721,-79.8991309111973,Downtown,6806,19226,5846
1593,6439,20191204 20:00:09,40.407440185546875,-79.8590316772461,Braddock Hills Shopping Ctr,6776,53619,6769
1596,6237,20191204 20:00:14,40.41569791521345,-79.87842995779855,Downtown,6898,11381,5847
1605,6237,20191204 20:00:22,40.415847157323086,-79.87877246945403,Downtown,6898,11486,5847
1610,3308,20191204 20:00:19,40.44200294896176,-80.00149857370477,Downtown,6774,60274,5767
1611,6439,20191204 20:00:21,40.408292558458115,-79.85795063442654,Braddock Hills Shopping Ctr,6776,54074,6769
1616,3255,20191204 20:00:23,40.43877029418945,-79.9947509765625,Braddock,6914,1938,6775
1617,6118,20191204 20:00:24,40.43967964535668,-79.89730980282738,Braddock,6914,32705,6771
1627,6119,20191204 20:00:31,40.41481672014509,-79.87417166573661,Braddock,6914,52869,6767
1639,3311,20191204 20:00:35,40.43801835004021,-79.99331754796646,Braddock,6777,2576,6773
1642,3206,20191204 20:00:42,40.44312306454307,-79.95660520854749,Downtown,6912,56805,5768
1649,6342,20191204 20:00:46,40.438054357256206,-79.90569932120187,Downtown,6806,21159,5846
1650,6237,20191204 20:00:52,40.417137352195944,-79.88097010432062,Downtown,6898,12292,5847
1653,6118,20191204 20:00:50,40.439719721956074,-79.8964836552458,Braddock,6914,32947,6771
1655,3308,20191204 20:00:50,40.44186864133741,-80.0020356725474,Downtown,6774,60413,5767
1656,6439,20191204 20:00:52,40.41062109810965,-79.85600995260572,Braddock Hills Shopping Ctr,6776,55166,6769
1670,3255,20191204 20:01:00,40.43842315673828,-79.99454498291016,Braddock,6914,2111,6775
1672,6119,20191204 20:01:03,40.41400840065696,-79.87221651944247,Braddock,6914,53523,6767
1679,3255,20191204 20:01:07,40.43803024291992,-79.99433135986328,Braddock,6914,2249,6775
1680,6118,20191204 20:01:07,40.43935642686001,-79.89496257693268,Braddock,6914,33428,6771
1684,3311,20191204 20:01:05,40.43790817260742,-79.9913101196289,Braddock,6777,3079,6773
1689,6118,20191204 20:01:08,40.43930532765943,-79.8948263123978,Braddock,6914,33471,6771
1691,3308,20191204 20:01:11,40.4414818805197,-80.00235571377519,Downtown,6774,60751,5767
1692,6439,20191204 20:01:12,40.412707805633545,-79.85638332366943,Braddock Hills Shopping Ctr,6776,55919,6769
1695,6237,20191204 20:01:14,40.41774339818243,-79.88200332869344,Downtown,6898,12685,5847
1696,3206,20191204 20:01:14,40.441995010375976,-79.95816787719727,Downtown,6912,57413,5768
1711,3311,20191204 20:01:22,40.437921691359136,-79.99076722797595,Braddock,6777,3296,6773
1713,6237,20191204 20:01:25,40.41814181679174,-79.88266312448602,Downtown,6898,12913,5847
1718,3308,20191204 20:01:27,40.44124094645182,-80.00170844897889,Downtown,6774,60970,5767
1721,6342,20191204 20:01:30,40.43801689147949,-79.9123420715332,Downtown,6806,23004,5846
1725,6118,20191204 20:01:36,40.439862966537476,-79.89468288421631,Braddock,6914,33716,6771
1735,6119,20191204 20:01:39,40.41185621781783,-79.86982865767045,Braddock,6914,54637,6767
1739,6342,20191204 20:01:39,40.43803024291992,-79.9129409790039,Downtown,6806,23183,5846
1740,6237,20191204 20:01:48,40.419126557140814,-79.88432721393865,Downtown,6898,13526,5847
1741,3206,20191204 20:01:44,40.44180062237908,-79.958475337309,Downtown,6912,57554,5768
1751,3255,20191204 20:01:50,40.43798828125,-79.99262237548828,Braddock,6914,2762,6775
1755,6439,20191204 20:01:49,40.413508565802324,-79.85309881913035,Braddock Hills Shopping Ctr,6776,56929,6769
1764,3308,20191204 20:01:55,40.4404182434082,-79.99954223632812,Braddock,6777,405,6777
1765,3311,20191204 20:01:56,40.43777720133463,-79.9873644510905,Braddock,6777,4273,6773
1771,6119,20191204 20:01:59,40.410959243774414,-79.8687455026727,Braddock,6914,55088,6767
1779,6118,20191204 20:02:08,40.44123840332031,-79.8941218817412,Braddock,6914,34321,6771
1784,6342,20191204 20:02:06,40.43803024291992,-79.91515568324498,Downtown,6806,23866,5846
1785,6237,20191204 20:02:18,40.42007416013687,-79.88477059016152,Downtown,6898,14024,5847
1786,3206,20191204 20:02:15,40.44168747172636,-79.95861928603229,Downtown,6912,57642,5768
1792,3311,20191204 20:02:15,40.437743958972746,-79.98657214452349,Braddock,6777,4500,6773
1795,3206,20191204 20:02:20,40.44143295288086,-79.95895026711857,Downtown,6912,57773,5768
1797,6118,20191204 20:02:19,40.44123458862305,-79.89377104346431,Braddock,6914,34417,6771
1799,6439,20191204 20:02:22,40.41459492274693,-79.85345431736538,Braddock Hills Shopping Ctr,6776,57654,6769
1809,3308,20191204 20:02:26,40.43973922729492,-79.99771881103516,Braddock,6777,982,6777
1812,6237,20191204 20:02:29,40.42032157050239,-79.88482072618272,Downtown,6898,14120,5847
1816,6119,20191204 20:02:30,40.40952594463642,-79.86702219645183,Braddock,6914,55798,6767
1829,6342,20191204 20:02:36,40.43808364868164,-79.91883850097656,Downtown,6806,24863,5846
1830,6237,20191204 20:02:40,40.420625,-79.88537292480468,Downtown,6898,14318,5847
1834,6119,20191204 20:02:42,40.408911064489565,-79.86628791467467,Braddock,6914,56151,6767
1838,6342,20191204 20:02:40,40.43803024291992,-79.91896945140401,Downtown,6806,24943,5846
1842,6118,20191204 20:02:45,40.44124779334435,-79.89214559701773,Braddock,6914,34889,6771
1844,6439,20191204 20:02:44,40.415053821000896,-79.85440651315157,Braddock Hills Shopping Ctr,6776,57970,6769
1846,3311,20191204 20:02:45,40.4376335144043,-79.98529052734375,Braddock,6777,4824,6773
1847,6342,20191204 20:02:48,40.43803024291992,-79.91901347676261,Downtown,6806,24955,5846
1848,6237,20191204 20:02:59,40.42133677282999,-79.88613731916561,Downtown,6898,14718,5847
1849,3206,20191204 20:02:50,40.43999465630979,-79.96089639469069,Downtown,6912,58510,5768
1850,3255,20191204 20:02:53,40.43790054321289,-79.99024963378906,Braddock,6914,3430,6775
1853,6439,20191204 20:02:55,40.41492508396958,-79.85478441642992,Braddock Hills Shopping Ctr,6776,58126,6769
1854,3308,20191204 20:02:57,40.439659118652344,-79.99752807617188,Braddock,6777,1049,6777
1857,6237,20191204 20:03:02,40.421473366873606,-79.88626512799944,Downtown,6898,14779,5847
1865,6342,20191204 20:02:59,40.43804168701172,-79.91957379950851,Downtown,6806,25125,5846
1882,3311,20191204 20:03:11,40.437664213634676,-79.98518625895183,Braddock,6777,4911,6773
1886,3255,20191204 20:03:15,40.43781931807355,-79.98832870111232,Braddock,6914,3992,6775
1888,6119,20191204 20:03:16,40.40689909193251,-79.86375986735025,Braddock,6914,57196,6767
1895,3255,20191204 20:03:21,40.43779447602063,-79.98777659346418,Braddock,6914,4145,6775
1907,6439,20191204 20:03:26,40.414209084432635,-79.85539208083857,Braddock Hills Shopping Ctr,6776,58476,6769
1911,6237,20191204 20:03:33,40.421943028767906,-79.88663991292317,Downtown,6898,14950,5847
1912,3206,20191204 20:03:34,40.43950849260602,-79.96156049455915,Downtown,6912,58752,5768
1914,6118,20191204 20:03:32,40.44011805134435,-79.88816501248267,Braddock,6914,36120,6771
1920,6237,20191204 20:03:44,40.42228569174713,-79.88604952254386,Downtown,6898,15223,5847
1923,6118,20191204 20:03:44,40.44027536565607,-79.8880289251154,Braddock,6914,36218,6771
1925,6439,20191204 20:03:41,40.414209084432635,-79.85539208083857,Braddock Hills Shopping Ctr,6776,58476,6769
1932,6118,20191204 20:03:48,40.44027536565607,-79.8880289251154,Braddock,6914,36218,6771
1933,6119,20191204 20:03:47,40.40554375484072,-79.86182508797481,Braddock,6914,57892,6767
1936,3311,20191204 20:03:48,40.43753509521484,-79.98284149169922,Braddock,6777,5545,6773
1940,3255,20191204 20:03:52,40.43766572740343,-79.98529052734375,Braddock,6914,4862,6775
1942,6119,20191204 20:03:52,40.40549434315074,-79.86175190318714,Braddock,6914,57944,6767
1943,6439,20191204 20:03:51,40.41396540515828,-79.85559988921543,Braddock Hills Shopping Ctr,6776,58582,6769
1947,6237,20191204 20:03:59,40.42357694185697,-79.8863044151893,Downtown,6898,15778,5847
1950,6118,20191204 20:03:59,40.44050761631557,-79.88762446812221,Braddock,6914,36356,6771
1951,6119,20191204 20:03:56,40.40521367390951,-79.8621317545573,Braddock,6914,58098,6767
1953,3308,20191204 20:03:58,40.43952178955078,-79.9971694946289,Braddock,6777,1147,6777
1963,3311,20191204 20:04:00,40.43753803640172,-79.98242596612461,Braddock,6777,5728,6773
1966,3206,20191204 20:04:08,40.43937243445445,-79.96174595719677,Downtown,6912,58873,5768
1970,6439,20191204 20:04:05,40.41348539079939,-79.85506766183036,Braddock Hills Shopping Ctr,6776,58853,6769
1973,6342,20191204 20:04:09,40.438051807637116,-79.9230882294324,Downtown,6806,26090,5846
1974,6237,20191204 20:04:14,40.42451095581055,-79.88600158691406,Downtown,6898,16160,5847
1986,6118,20191204 20:04:21,40.440744400024414,-79.88664627075195,Braddock,6914,36642,6771
1992,6237,20191204 20:04:25,40.42553248170947,-79.88566877021164,Downtown,6898,16574,5847
1994,3255,20191204 20:04:28,40.43766893659319,-79.9852523803711,Braddock,6914,4905,6775
1996,6119,20191204 20:04:27,40.40446090698242,-79.86213684082031,Braddock,6914,58446,6767
1997,6439,20191204 20:04:29,40.413665,-79.853685,Braddock Hills Shopping Ctr,6776,59277,6769
1998,3308,20191204 20:04:28,40.439029693603516,-79.995849609375,Braddock,6777,1542,6777
1999,3311,20191204 20:04:28,40.43741989135742,-79.9795053754534,Braddock,6777,6558,6773
2004,6118,20191204 20:04:32,40.44075075785319,-79.8866335550944,Braddock,6914,36647,6771
2005,6119,20191204 20:04:35,40.40443497809811,-79.86205523947011,Braddock,6914,58547,6767
2010,6237,20191204 20:04:37,40.426823442632504,-79.8852332722057,Downtown,6898,17080,5847
2018,6342,20191204 20:04:39,40.43805274184869,-79.92313120316486,Downtown,6806,26102,5846
2020,3206,20191204 20:04:45,40.43812115987142,-79.9633903503418,Downtown,6912,59531,5768
2037,6237,20191204 20:04:52,40.427922852185304,-79.88485188386878,Downtown,6898,17519,5847
2043,3308,20191204 20:04:53,40.43886184692383,-79.99475860595703,Braddock,6777,1896,6777
